"ISO Country Code", "Region Name", "ISO_3166-2 Region Code", "Bytes3 Result"
SS,Central Equatoria,SS-EC,454300
SS,Eastern Equatoria,SS-EE,454500
SS,Jonglei,SS-JG,4a4700
SS,Lakes,SS-LK,4c4b00
SS,Northern Bahr el Ghazal,SS-BN,424e00
SS,Unity,SS-UY,555900
SS,Upper Nile,SS-NU,4e5500
SS,Warrap,SS-WR,575200
SS,Western Bahr el Ghazal,SS-BW,425700
SS,Western Equatoria,SS-EW,455700
ST,Principe,ST-P,500000
ST,Sao Tome,ST-S,530000
SV,Ahuachapan,SV-AH,414800
SV,Cabanas,SV-CA,434100
SV,Chalatenango,SV-CH,434800
SV,Cuscatlan,SV-CU,435500
SV,La Libertad,SV-LI,4c4900
SV,La Paz,SV-PA,504100
SV,La Union,SV-UN,554e00
SV,Morazan,SV-MO,4d4f00
SV,San Miguel,SV-SM,534d00
SV,San Salvador,SV-SS,535300
SV,San Vicente,SV-SV,535600
SV,Santa Ana,SV-SA,534100
SV,Sonsonate,SV-SO,534f00
SV,Usulutan,SV-US,555300
SY,Al Hasakah,SY-HA,484100
SY,Al Ladhiqiyah,SY-LA,4c4100
SY,Al Qunaytirah,SY-QU,515500
SY,Ar Raqqah,SY-RA,524100
SY,As Suwayda',SY-SU,535500
SY,Dar'a,SY-DR,445200
SY,Dayr az Zawr,SY-DY,445900
SY,Dimashq,SY-DI,444900
SY,Halab,SY-HL,484c00
SY,Hamah,SY-HM,484d00
SY,Hims,SY-HI,484900
SY,Idlib,SY-ID,494400
SY,Rif Dimashq,SY-RD,524400
SY,Tartus,SY-TA,544100
SZ,Hhohho,SZ-HH,484800
SZ,Lubombo,SZ-LU,4c5500
SZ,Manzini,SZ-MA,4d4100
SZ,Shiselweni,SZ-SH,534800
TD,Bahr el Gazel,TD-BG,424700
TD,Batha,TD-BA,424100
TD,Borkou,TD-BO,424f00
TD,Chari-Baguirmi,TD-CB,434200
TD,Guera,TD-GR,475200
TD,Hadjer Lamis,TD-HL,484c00
TD,Kanem,TD-KA,4b4100
TD,Lac,TD-LC,4c4300
TD,Logone-Occidental,TD-LO,4c4f00
TD,Logone-Oriental,TD-LR,4c5200
TD,Mandoul,TD-MA,4d4100
TD,Mayo-Kebbi-Est,TD-ME,4d4500
TD,Mayo-Kebbi-Ouest,TD-MO,4d4f00
TD,Moyen-Chari,TD-MC,4d4300
TD,Ouaddai,TD-OD,4f4400
TD,Salamat,TD-SA,534100
TD,Tandjile,TD-TA,544100
TD,Tibesti,TD-TI,544900
TD,Wadi Fira,TD-WF,574600
TG,Centrale,TG-C,430000
TG,Kara,TG-K,4b0000
TG,Maritime,TG-M,4d0000
TG,Plateaux,TG-P,500000
TG,Savannes,TG-S,530000
TH,Amnat Charoen,TH-37,333700
TH,Ang Thong,TH-15,313500
TH,Buri Ram,TH-31,333100
TH,Chachoengsao,TH-24,323400
TH,Chai Nat,TH-18,313800
TH,Chaiyaphum,TH-36,333600
TH,Chanthaburi,TH-22,323200
TH,Chiang Mai,TH-50,353000
TH,Chiang Rai,TH-57,353700
TH,Chon Buri,TH-20,323000
TH,Chumphon,TH-86,383600
TH,Kalasin,TH-46,343600
TH,Kamphaeng Phet,TH-62,363200
TH,Kanchanaburi,TH-71,373100
TH,Khon Kaen,TH-40,343000
TH,Krabi,TH-81,383100
TH,Krung Thep Maha Nakhon,TH-10,313000
TH,Lampang,TH-52,353200
TH,Lamphun,TH-51,353100
TH,Loei,TH-42,343200
TH,Lop Buri,TH-16,313600
TH,Mae Hong Son,TH-58,353800
TH,Maha Sarakham,TH-44,343400
TH,Mukdahan,TH-49,343900
TH,Nakhon Nayok,TH-26,323600
TH,Nakhon Pathom,TH-73,373300
TH,Nakhon Phanom,TH-48,343800
TH,Nakhon Ratchasima,TH-30,333000
TH,Nakhon Sawan,TH-60,363000
TH,Nakhon Si Thammarat,TH-80,383000
TH,Nan,TH-55,353500
TH,Narathiwat,TH-96,393600
TH,Nong Bua Lam Phu,TH-39,333900
TH,Nong Khai,TH-43,343300
TH,Nonthaburi,TH-12,313200
TH,Pathum Thani,TH-13,313300
TH,Pattani,TH-94,393400
TH,Phangnga,TH-82,383200
TH,Phatthalung,TH-93,393300
TH,Phayao,TH-56,353600
TH,Phetchabun,TH-67,363700
TH,Phetchaburi,TH-76,373600
TH,Phichit,TH-66,363600
TH,Phitsanulok,TH-65,363500
TH,Phra Nakhon Si Ayutthaya,TH-14,313400
TH,Phrae,TH-54,353400
TH,Phuket,TH-83,383300
TH,Prachin Buri,TH-25,323500
TH,Prachuap Khiri Khan,TH-77,373700
TH,Ranong,TH-85,383500
TH,Ratchaburi,TH-70,373000
TH,Rayong,TH-21,323100
TH,Roi Et,TH-45,343500
TH,Sa Kaeo,TH-27,323700
TH,Sakon Nakhon,TH-47,343700
TH,Samut Prakan,TH-11,313100
TH,Samut Sakhon,TH-74,373400
TH,Samut Songkhram,TH-75,373500
TH,Saraburi,TH-19,313900
TH,Satun,TH-91,393100
TH,Si Sa Ket,TH-33,333300
TH,Sing Buri,TH-17,313700
TH,Songkhla,TH-90,393000
TH,Sukhothai,TH-64,363400
TH,Suphan Buri,TH-72,373200
TH,Surat Thani,TH-84,383400
TH,Surin,TH-32,333200
TH,Tak,TH-63,363300
TH,Trang,TH-92,393200
TH,Trat,TH-23,323300
TH,Ubon Ratchathani,TH-34,333400
TH,Udon Thani,TH-41,343100
TH,Uthai Thani,TH-61,363100
TH,Uttaradit,TH-53,353300
TH,Yala,TH-95,393500
TH,Yasothon,TH-35,333500
TJ,Dushanbe,TJ-DU,445500
TJ,Khatlon,TJ-KT,4b5400
TJ,Kuhistoni Badakhshon,TJ-GB,474200
TJ,nohiyahoi tobei jumhuri,TJ-RA,524100
TJ,Sughd,TJ-SU,535500
TL,Dili,TL-DI,444900
TM,Ahal,TM-A,410000
TM,Balkan,TM-B,420000
TM,Dasoguz,TM-D,440000
TM,Lebap,TM-L,4c0000
TM,Mary,TM-M,4d0000
TN,Beja,TN-31,333100
TN,Ben Arous,TN-13,313300
TN,Bizerte,TN-23,323300
TN,Gabes,TN-81,383100
TN,Gafsa,TN-71,373100
TN,Jendouba,TN-32,333200
TN,Kairouan,TN-41,343100
TN,Kasserine,TN-42,343200
TN,Kebili,TN-73,373300
TN,L'Ariana,TN-12,313200
TN,La Manouba,TN-14,313400
TN,Le Kef,TN-33,333300
TN,Mahdia,TN-53,353300
TN,Medenine,TN-82,383200
TN,Monastir,TN-52,353200
TN,Nabeul,TN-21,323100
TN,Sfax,TN-61,363100
TN,Sidi Bouzid,TN-43,343300
TN,Siliana,TN-34,333400
TN,Sousse,TN-51,353100
TN,Tataouine,TN-83,383300
TN,Tozeur,TN-72,373200
TN,Tunis,TN-11,313100
TN,Zaghouan,TN-22,323200
TO,Ha'apai,TO-02,303200
TO,Tongatapu,TO-04,303400
TO,Vava'u,TO-05,303500
TR,Adana,TR-01,303100
TR,Adiyaman,TR-02,303200
TR,Afyonkarahisar,TR-03,303300
TR,Agri,TR-04,303400
TR,Aksaray,TR-68,363800
TR,Amasya,TR-05,303500
TR,Ankara,TR-06,303600
TR,Antalya,TR-07,303700
TR,Ardahan,TR-75,373500
TR,Artvin,TR-08,303800
TR,Aydin,TR-09,303900
TR,Balikesir,TR-10,313000
TR,Bartin,TR-74,373400
TR,Batman,TR-72,373200
TR,Bayburt,TR-69,363900
TR,Bilecik,TR-11,313100
TR,Bingol,TR-12,313200
TR,Bitlis,TR-13,313300
TR,Bolu,TR-14,313400
TR,Burdur,TR-15,313500
TR,Bursa,TR-16,313600
TR,Canakkale,TR-17,313700
TR,Cankiri,TR-18,313800
TR,Corum,TR-19,313900
TR,Denizli,TR-20,323000
TR,Diyarbakir,TR-21,323100
TR,Duzce,TR-81,383100
TR,Edirne,TR-22,323200
TR,Elazig,TR-23,323300
TR,Erzincan,TR-24,323400
TR,Erzurum,TR-25,323500
TR,Eskisehir,TR-26,323600
TR,Gaziantep,TR-27,323700
TR,Giresun,TR-28,323800
TR,Gumushane,TR-29,323900
TR,Hakkari,TR-30,333000
TR,Hatay,TR-31,333100
TR,Igdir,TR-76,373600
TR,Isparta,TR-32,333200
TR,Istanbul,TR-34,333400
TR,Izmir,TR-35,333500
TR,Kahramanmaras,TR-46,343600
TR,Karabuk,TR-78,373800
TR,Karaman,TR-70,373000
TR,Kars,TR-36,333600
TR,Kastamonu,TR-37,333700
TR,Kayseri,TR-38,333800
TR,Kilis,TR-79,373900
TR,Kirikkale,TR-71,373100
TR,Kirklareli,TR-39,333900
TR,Kirsehir,TR-40,343000
TR,Kocaeli,TR-41,343100
TR,Konya,TR-42,343200
TR,Kutahya,TR-43,343300
TR,Malatya,TR-44,343400
TR,Manisa,TR-45,343500
TR,Mardin,TR-47,343700
TR,Mersin,TR-33,333300
TR,Mugla,TR-48,343800
TR,Mus,TR-49,343900
TR,Nevsehir,TR-50,353000
TR,Nigde,TR-51,353100
TR,Ordu,TR-52,353200
TR,Osmaniye,TR-80,383000
TR,Rize,TR-53,353300
TR,Sakarya,TR-54,353400
TR,Samsun,TR-55,353500
TR,Sanliurfa,TR-63,363300
TR,Siirt,TR-56,353600
TR,Sinop,TR-57,353700
TR,Sirnak,TR-73,373300
TR,Sivas,TR-58,353800
TR,Tekirdag,TR-59,353900
TR,Tokat,TR-60,363000
TR,Trabzon,TR-61,363100
TR,Tunceli,TR-62,363200
TR,Usak,TR-64,363400
TR,Van,TR-65,363500
TR,Yalova,TR-77,373700
TR,Yozgat,TR-66,363600
TR,Zonguldak,TR-67,363700
TT,Arima,TT-ARI,415249
TT,Chaguanas,TT-CHA,434841
TT,Couva-Tabaquite-Talparo,TT-CTT,435454
TT,Diego Martin,TT-DMN,444d4e
TT,Mayaro-Rio Claro,TT-MRC,4d5243
TT,Penal-Debe,TT-PED,504544
TT,Point Fortin,TT-PTF,505446
TT,Port of Spain,TT-POS,504f53
TT,Princes Town,TT-PRT,505254
TT,San Fernando,TT-SFO,53464f
TT,San Juan-Laventille,TT-SJL,534a4c
TT,Sangre Grande,TT-SGE,534745
TT,Siparia,TT-SIP,534950
TT,Tobago,TT-TOB,544f42
TT,Tunapuna-Piarco,TT-TUP,545550
TV,Funafuti,TV-FUN,46554e
TW,Changhua,TW-CHA,434841
TW,Chiayi,TW-CYQ,435951
TW,Hsinchu,TW-HSQ,485351
TW,Hualien,TW-HUA,485541
TW,Kaohsiung,TW-KHH,4b4848
TW,Keelung,TW-KEE,4b4545
TW,Kinmen,TW-KIN,4b494e
TW,Lienchiang,TW-LIE,4c4945
TW,Miaoli,TW-MIA,4d4941
TW,Nantou,TW-NAN,4e414e
TW,New Taipei,TW-NWT,4e5754
TW,Penghu,TW-PEN,50454e
TW,Pingtung,TW-PIF,504946
TW,Taichung,TW-TXG,545847
TW,Tainan,TW-TNN,544e4e
TW,Taipei,TW-TPE,545045
TW,Taitung,TW-TTT,545454
TW,Taoyuan,TW-TAO,54414f
TW,Yilan,TW-ILA,494c41
TW,Yunlin,TW-YUN,59554e
TZ,Arusha,TZ-01,303100
TZ,Dar es Salaam,TZ-02,303200
TZ,Dodoma,TZ-03,303300
TZ,Iringa,TZ-04,303400
TZ,Kagera,TZ-05,303500
TZ,Kaskazini Pemba,TZ-06,303600
TZ,Kaskazini Unguja,TZ-07,303700
TZ,Kigoma,TZ-08,303800
TZ,Kilimanjaro,TZ-09,303900
TZ,Kusini Pemba,TZ-10,313000
TZ,Kusini Unguja,TZ-11,313100
TZ,Lindi,TZ-12,313200
TZ,Manyara,TZ-26,323600
TZ,Mara,TZ-13,313300
TZ,Mbeya,TZ-14,313400
TZ,Mjini Magharibi,TZ-15,313500
TZ,Morogoro,TZ-16,313600
TZ,Mtwara,TZ-17,313700
TZ,Mwanza,TZ-18,313800
TZ,Pwani,TZ-19,313900
TZ,Rukwa,TZ-20,323000
TZ,Ruvuma,TZ-21,323100
TZ,Shinyanga,TZ-22,323200
TZ,Singida,TZ-23,323300
TZ,Tabora,TZ-24,323400
TZ,Tanga,TZ-25,323500
UA,Avtonomna Respublika Krym,UA-43,343300
UA,Cherkaska oblast,UA-71,373100
UA,Chernihivska oblast,UA-74,373400
UA,Chernivetska oblast,UA-77,373700
UA,Dnipropetrovska oblast,UA-12,313200
UA,Donetska oblast,UA-14,313400
UA,Ivano-Frankivska oblast,UA-26,323600
UA,Kharkivska oblast,UA-63,363300
UA,Khersonska oblast,UA-65,363500
UA,Khmelnytska oblast,UA-68,363800
UA,Kirovohradska oblast,UA-35,333500
UA,Kyiv,UA-30,333000
UA,Kyivska oblast,UA-32,333200
UA,Luhanska oblast,UA-09,303900
UA,Lvivska oblast,UA-46,343600
UA,Mykolaivska oblast,UA-48,343800
UA,Odeska oblast,UA-51,353100
UA,Poltavska oblast,UA-53,353300
UA,Rivnenska oblast,UA-56,353600
UA,Sevastopol',UA-40,343000
UA,Sumska oblast,UA-59,353900
UA,Ternopilska oblast,UA-61,363100
UA,Vinnytska oblast,UA-05,303500
UA,Volynska oblast,UA-07,303700
UA,Zakarpatska oblast,UA-21,323100
UA,Zaporizka oblast,UA-23,323300
UA,Zhytomyrska oblast,UA-18,313800
UG,Abim,UG-314,333134
UG,Adjumani,UG-301,333031
UG,Agago,UG-322,333232
UG,Alebtong,UG-323,333233
UG,Amolatar,UG-315,333135
UG,Amudat,UG-324,333234
UG,Amuria,UG-216,323136
UG,Amuru,UG-316,333136
UG,Apac,UG-302,333032
UG,Arua,UG-303,333033
UG,Budaka,UG-217,323137
UG,Bududa,UG-218,323138
UG,Bugiri,UG-201,323031
UG,Buikwe,UG-117,313137
UG,Bukedea,UG-219,323139
UG,Bukomansibi,UG-118,313138
UG,Bukwa,UG-220,323230
UG,Bulambuli,UG-225,323235
UG,Buliisa,UG-416,343136
UG,Bundibugyo,UG-401,343031
UG,Bushenyi,UG-402,343032
UG,Busia,UG-202,323032
UG,Butaleja,UG-221,323231
UG,Buvuma,UG-120,313230
UG,Buyende,UG-226,323236
UG,Dokolo,UG-317,333137
UG,Gomba,UG-121,313231
UG,Gulu,UG-304,333034
UG,Hoima,UG-403,343033
UG,Iganga,UG-203,323033
UG,Isingiro,UG-419,343139
UG,Jinja,UG-204,323034
UG,Kaabong,UG-318,333138
UG,Kabale,UG-404,343034
UG,Kabarole,UG-405,343035
UG,Kaberamaido,UG-213,323133
UG,Kalangala,UG-101,313031
UG,Kaliro,UG-222,323232
UG,Kampala,UG-102,313032
UG,Kamuli,UG-205,323035
UG,Kamwenge,UG-413,343133
UG,Kanungu,UG-414,343134
UG,Kapchorwa,UG-206,323036
UG,Kasese,UG-406,343036
UG,Katakwi,UG-207,323037
UG,Kayunga,UG-112,313132
UG,Kibaale,UG-407,343037
UG,Kiboga,UG-103,313033
UG,Kibuku,UG-227,323237
UG,Kiryandongo,UG-421,343231
UG,Kisoro,UG-408,343038
UG,Kitgum,UG-305,333035
UG,Koboko,UG-319,333139
UG,Kole,UG-325,333235
UG,Kotido,UG-306,333036
UG,Kumi,UG-208,323038
UG,Kween,UG-228,323238
UG,Kyankwanzi,UG-123,313233
UG,Kyegegwa,UG-422,343232
UG,Kyenjojo,UG-415,343135
UG,Lira,UG-307,333037
UG,Luuka,UG-229,323239
UG,Luwero,UG-104,313034
UG,Lwengo,UG-124,313234
UG,Lyantonde,UG-114,313134
UG,Manafwa,UG-223,323233
UG,Maracha,UG-320,333230
UG,Masaka,UG-105,313035
UG,Masindi,UG-409,343039
UG,Mayuge,UG-214,323134
UG,Mbale,UG-209,323039
UG,Mbarara,UG-410,343130
UG,Mitooma,UG-423,343233
UG,Mityana,UG-115,313135
UG,Moroto,UG-308,333038
UG,Moyo,UG-309,333039
UG,Mpigi,UG-106,313036
UG,Mubende,UG-107,313037
UG,Mukono,UG-108,313038
UG,Nakapiripirit,UG-311,333131
UG,Nakaseke,UG-116,313136
UG,Nakasongola,UG-109,313039
UG,Namayingo,UG-230,323330
UG,Namutumba,UG-224,323234
UG,Napak,UG-327,333237
UG,Nebbi,UG-310,333130
UG,Ngora,UG-231,323331
UG,Ntoroko,UG-424,343234
UG,Ntungamo,UG-411,343131
UG,Otuke,UG-329,333239
UG,Oyam,UG-321,333231
UG,Pader,UG-312,333132
UG,Pallisa,UG-210,323130
UG,Rakai,UG-110,313130
UG,Rubirizi,UG-425,343235
UG,Rukungiri,UG-412,343132
UG,Sembabule,UG-111,313131
UG,Serere,UG-232,323332
UG,Sheema,UG-426,343236
UG,Sironko,UG-215,323135
UG,Soroti,UG-211,323131
UG,Tororo,UG-212,323132
UG,Wakiso,UG-113,313133
UG,Yumbe,UG-313,333133
UG,Zombo,UG-330,333330
UM,Palmyra Atoll,UM-95,393500
US,Alabama,US-AL,414c00
US,Alaska,US-AK,414b00
US,Arizona,US-AZ,415a00
US,Arkansas,US-AR,415200
US,California,US-CA,434100
US,Colorado,US-CO,434f00
US,Connecticut,US-CT,435400
US,Delaware,US-DE,444500
US,District of Columbia,US-DC,444300
US,Florida,US-FL,464c00
US,Georgia,US-GA,474100
US,Hawaii,US-HI,484900
US,Idaho,US-ID,494400
US,Illinois,US-IL,494c00
US,Indiana,US-IN,494e00
US,Iowa,US-IA,494100
US,Kansas,US-KS,4b5300
US,Kentucky,US-KY,4b5900
US,Louisiana,US-LA,4c4100
US,Maine,US-ME,4d4500
US,Maryland,US-MD,4d4400
US,Massachusetts,US-MA,4d4100
US,Michigan,US-MI,4d4900
US,Minnesota,US-MN,4d4e00
US,Mississippi,US-MS,4d5300
US,Missouri,US-MO,4d4f00
US,Montana,US-MT,4d5400
US,Nebraska,US-NE,4e4500
US,Nevada,US-NV,4e5600
US,New Hampshire,US-NH,4e4800
US,New Jersey,US-NJ,4e4a00
US,New Mexico,US-NM,4e4d00
US,New York,US-NY,4e5900
US,North Carolina,US-NC,4e4300
US,North Dakota,US-ND,4e4400
US,Ohio,US-OH,4f4800
US,Oklahoma,US-OK,4f4b00
US,Oregon,US-OR,4f5200
US,Pennsylvania,US-PA,504100
US,Rhode Island,US-RI,524900
US,South Carolina,US-SC,534300
US,South Dakota,US-SD,534400
US,Tennessee,US-TN,544e00
US,Texas,US-TX,545800
US,Utah,US-UT,555400
US,Vermont,US-VT,565400
US,Virginia,US-VA,564100
US,Washington,US-WA,574100
US,West Virginia,US-WV,575600
US,Wisconsin,US-WI,574900
US,Wyoming,US-WY,575900
UY,Artigas,UY-AR,415200
UY,Canelones,UY-CA,434100
UY,Cerro Largo,UY-CL,434c00
UY,Colonia,UY-CO,434f00
UY,Durazno,UY-DU,445500
UY,Flores,UY-FS,465300
UY,Florida,UY-FD,464400
UY,Lavalleja,UY-LA,4c4100
UY,Maldonado,UY-MA,4d4100
UY,Montevideo,UY-MO,4d4f00
UY,Paysandu,UY-PA,504100
UY,Rio Negro,UY-RN,524e00
UY,Rivera,UY-RV,525600
UY,Rocha,UY-RO,524f00
UY,Salto,UY-SA,534100
UY,San Jose,UY-SJ,534a00
UY,Soriano,UY-SO,534f00
UY,Tacuarembo,UY-TA,544100
UY,Treinta y Tres,UY-TT,545400
UZ,Andijon,UZ-AN,414e00
UZ,Buxoro,UZ-BU,425500
UZ,Farg'ona,UZ-FA,464100
UZ,Jizzax,UZ-JI,4a4900
UZ,Namangan,UZ-NG,4e4700
UZ,Navoiy,UZ-NW,4e5700
UZ,Qashqadaryo,UZ-QA,514100
UZ,Qoraqalpog'iston Respublikasi,UZ-QR,515200
UZ,Samarqand,UZ-SA,534100
UZ,Sirdaryo,UZ-SI,534900
UZ,Surxondaryo,UZ-SU,535500
UZ,Toshkent,UZ-TK,544b00
UZ,Xorazm,UZ-XO,584f00
VC,Charlotte,VC-01,303100
VC,Saint George,VC-04,303400
VE,Amazonas,VE-Z,5a0000
VE,Anzoategui,VE-B,420000
VE,Apure,VE-C,430000
VE,Aragua,VE-D,440000
VE,Barinas,VE-E,450000
VE,Bolivar,VE-F,460000
VE,Carabobo,VE-G,470000
VE,Cojedes,VE-H,480000
VE,Delta Amacuro,VE-Y,590000
VE,Distrito Capital,VE-A,410000
VE,Falcon,VE-I,490000
VE,Guarico,VE-J,4a0000
VE,Lara,VE-K,4b0000
VE,Merida,VE-L,4c0000
VE,Miranda,VE-M,4d0000
VE,Monagas,VE-N,4e0000
VE,Nueva Esparta,VE-O,4f0000
VE,Portuguesa,VE-P,500000
VE,Sucre,VE-R,520000
VE,Tachira,VE-S,530000
VE,Trujillo,VE-T,540000
VE,Vargas,VE-X,580000
VE,Yaracuy,VE-U,550000
VE,Zulia,VE-V,560000
VN,An Giang,VN-44,343400
VN,Bac Giang,VN-54,353400
VN,Bac Kan,VN-53,353300
VN,Bac Lieu,VN-55,353500
VN,Bac Ninh,VN-56,353600
VN,Ben Tre,VN-50,353000
VN,Binh Dinh,VN-31,333100
VN,Binh Duong,VN-57,353700
VN,Binh Phuoc,VN-58,353800
VN,Binh Thuan,VN-40,343000
VN,Ca Mau,VN-59,353900
VN,Can Tho,VN-CT,435400
VN,Cao Bang,VN-04,303400
VN,Da Nang,VN-DN,444e00
VN,Dak Lak,VN-33,333300
VN,Dien Bien,VN-71,373100
VN,Dong Nai,VN-39,333900
VN,Dong Thap,VN-45,343500
VN,Gia Lai,VN-30,333000
VN,Ha Giang,VN-03,303300
VN,Ha Nam,VN-63,363300
VN,Ha Noi,VN-HN,484e00
VN,Ha Tinh,VN-23,323300
VN,Hai Duong,VN-61,363100
VN,Hai Phong,VN-HP,485000
VN,Ho Chi Minh,VN-SG,534700
VN,Hoa Binh,VN-14,313400
VN,Hung Yen,VN-66,363600
VN,Khanh Hoa,VN-34,333400
VN,Kien Giang,VN-47,343700
VN,Lai Chau,VN-01,303100
VN,Lam Dong,VN-35,333500
VN,Lang Son,VN-09,303900
VN,Lao Cai,VN-02,303200
VN,Long An,VN-41,343100
VN,Nam Dinh,VN-67,363700
VN,Nghe An,VN-22,323200
VN,Ninh Binh,VN-18,313800
VN,Ninh Thuan,VN-36,333600
VN,Phu Tho,VN-68,363800
VN,Phu Yen,VN-32,333200
VN,Quang Binh,VN-24,323400
VN,Quang Nam,VN-27,323700
VN,Quang Ngai,VN-29,323900
VN,Quang Ninh,VN-13,313300
VN,Quang Tri,VN-25,323500
VN,Soc Trang,VN-52,353200
VN,Son La,VN-05,303500
VN,Tay Ninh,VN-37,333700
VN,Thai Binh,VN-20,323000
VN,Thai Nguyen,VN-69,363900
VN,Thanh Hoa,VN-21,323100
VN,Thua Thien-Hue,VN-26,323600
VN,Tien Giang,VN-46,343600
VN,Tra Vinh,VN-51,353100
VN,Tuyen Quang,VN-07,303700
VN,Vinh Long,VN-49,343900
VN,Vinh Phuc,VN-70,373000
VN,Yen Bai,VN-06,303600
VU,Malampa,VU-MAP,4d4150
VU,Sanma,VU-SAM,53414d
VU,Shefa,VU-SEE,534545
VU,Tafea,VU-TAE,544145
VU,Torba,VU-TOB,544f42
WF,Uvea,WF-UV,555600
WS,A'ana,WS-AA,414100
WS,Atua,WS-AT,415400
WS,Gagaifomauga,WS-GI,474900
WS,Palauli,WS-PA,504100
WS,Tuamasaga,WS-TU,545500
YE,'Adan,YE-AD,414400
YE,'Amran,YE-AM,414d00
YE,Abyan,YE-AB,414200
YE,Ad Dali',YE-DA,444100
YE,Al Bayda',YE-BA,424100
YE,Al Hudaydah,YE-HU,485500
YE,Al Jawf,YE-JA,4a4100
YE,Al Mahrah,YE-MR,4d5200
YE,Al Mahwit,YE-MW,4d5700
YE,Amanat al 'Asimah,YE-SA,534100
YE,Dhamar,YE-DH,444800
YE,Hadramawt,YE-HD,484400
YE,Hajjah,YE-HJ,484a00
YE,Ibb,YE-IB,494200
YE,Lahij,YE-LA,4c4100
YE,Ma'rib,YE-MA,4d4100
YE,Raymah,YE-RA,524100
YE,Sa'dah,YE-SD,534400
YE,San'a',YE-SN,534e00
YE,Shabwah,YE-SH,534800
YE,Ta'izz,YE-TA,544100
ZA,Eastern Cape,ZA-EC,454300
ZA,Free State,ZA-FS,465300
ZA,Gauteng,ZA-GT,475400
ZA,Kwazulu-Natal,ZA-NL,4e4c00
ZA,Limpopo,ZA-LP,4c5000
ZA,Mpumalanga,ZA-MP,4d5000
ZA,North-West,ZA-NW,4e5700
ZA,Northern Cape,ZA-NC,4e4300
ZA,Western Cape,ZA-WC,574300
ZM,Central,ZM-02,303200
ZM,Copperbelt,ZM-08,303800
ZM,Eastern,ZM-03,303300
ZM,Luapula,ZM-04,303400
ZM,Lusaka,ZM-09,303900
ZM,North-Western,ZM-06,303600
ZM,Northern,ZM-05,303500
ZM,Southern,ZM-07,303700
ZM,Western,ZM-01,303100
ZW,Bulawayo,ZW-BU,425500
ZW,Harare,ZW-HA,484100
ZW,Manicaland,ZW-MA,4d4100
ZW,Mashonaland Central,ZW-MC,4d4300
ZW,Mashonaland East,ZW-ME,4d4500
ZW,Mashonaland West,ZW-MW,4d5700
ZW,Masvingo,ZW-MV,4d5600
ZW,Matabeleland North,ZW-MN,4d4e00
ZW,Matabeleland South,ZW-MS,4d5300
ZW,Midlands,ZW-MI,4d4900
